"pid","assessed_value"
1527,439620.382233333
1528,356001.531166667
1529,486525.644784981
1530,603333.270766667
1531,609929.954066667
1532,318709.2464
1533,358863.3544
1534,245227.5867
1535,384042.095333333
1536,555373.414666667
1537,366231.061966666
1538,515413.670833333
1539,476235.038333333
1540,529984.400633333
1541,336133.001433333
1542,133530.633866667
1543,85144.8905333333
1544,2705199.0603
1545,407434.629533333
1546,198610.077633333
1547,3693602.68106667
1548,305272.8492
1549,1073134.36176667
1550,160696.5777
1551,340253.990866667
1552,1119311.8088
1553,303707.650233333
1554,486525.644784981
1555,369809.609266667
1556,255946.491733333
1557,176197.894466667
1558,725124.9504
1559,366464.9916
1560,156747.895366667
1561,486525.644784981
1562,486525.644784981
1563,74407.9559333333
1564,331969.515966667
1565,433934.082933333
1566,486525.644784981
1567,1124510.9947
1568,341961.245833333
1569,1132140.2761
1570,486525.644784981
1571,1497518.59333333
1572,540786.249133333
1573,459287.421433333
1574,253494.673833333
1575,486525.644784981
1576,1815709.497
1577,334318.944433333
1578,486525.644784981
1579,505697.677
1580,354156.186
1581,404435.576233333
1582,192875.3907
1583,242168.961566667
1584,693534.5584
1585,415174.520166667
1586,144145.757233333
1587,166977.2838
1588,486525.644784981
1589,263743.960766667
1590,355298.3821
1591,486525.644784981
1592,486525.644784981
1593,323411.037666667
1594,221657.418766667
1595,102753.2793
1596,393731.313733333
1597,535255.042766667
1598,372569.313133333
1599,476155.757433333
1600,108624.236466667
1601,97471.0578666667
1602,486525.644784981
1603,890856.501633334
1604,330672.9736
1605,3423162.77963333
1606,494477.642533334
1607,954387.653466666
1608,220043.324366667
1609,598625.4094
1610,366314.422966667
1611,878546.769833333
1612,233946.614
1613,379737.678133333
1614,1468925.0069
1615,42120.3177333333
1616,486525.644784981
1617,158633.5773
1618,326317.928333333
1619,116171.626466667
1620,486525.644784981
1621,486525.644784981
1622,614145.554
1623,595909.620833333
1624,237749.963166667
1625,486525.644784981
1626,234419.5452
1627,304748.541033333
1628,218646.319666667
1629,439414.7189
1630,979295.410333334
1631,117882.965166667
1632,566393.9041
1633,278840.906466667
1634,381558.549333333
1635,1369828.07363333
1636,329064.029733333
1637,486525.644784981
1638,1631519.2743
1639,486525.644784981
1640,274092.930566667
1641,485685.162666667
1642,474261.398433333
1643,356100.988833333
1644,132903.9917
1645,240044.600333333
1646,314203.343633333
1647,96539.8308333333
1648,1070482.964
1649,339547.9468
1650,144407.343733333
1651,164250.068833333
1652,133412.814166667
1653,690413.427133333
1654,317674.836466667
1655,130898.527066667
1656,739375.752766667
1657,139439.130666667
1658,251593.666166667
1659,304334.172166667
1660,429308.352266667
1661,1816541.1388
1662,588352.6381
1663,1154419.42373333
1664,486525.644784981
1665,147783.544933333
1666,800371.2983
1667,1553412.97353333
1668,486525.644784981
1669,486525.644784981
1670,815788.998433334
1671,486525.644784981
1672,486525.644784981
1673,240390.981066667
1674,348826.089666667
1675,358846.254666667
1676,486525.644784981
1677,81592.2494333334
1678,549631.110766667
1679,447719.278466667
1680,477026.9853
1681,1017301.677
1682,486525.644784981
1683,79297.7411666667
1684,159987.153366667
1685,399729.078166667
1686,315496.716133333
1687,486525.644784981
1688,442074.363566667
1689,486525.644784981
1690,440222.367733333
1691,486525.644784981
1692,509871.173633333
1693,395356.390433334
1694,342864.578566667
1695,339472.0759
1696,217796.7822
1697,486525.644784981
1698,632873.4638
1699,295487.744766667
1700,519392.053
1701,377785.0343
1702,245821.537466667
1703,402039.0118
1704,134182.606766667
1705,131873.667133333
1706,480219.0852
1707,486525.644784981
1708,32437.1908
1709,231084.799533333
1710,230240.2417
1711,486525.644784981
1712,98391.4197
1713,506376.433233333
1714,452018.408966667
1715,1890441.57663333
1716,342987.789
1717,385618.2382
1718,670950.924533333
1719,486525.644784981
1720,325717.472333333
1721,253021.728466667
1722,1587527.99866667
1723,523464.189833333
1724,288367.905166667
1725,119350.787666667
1726,361226.588666667
1727,66402.7761333333
1728,739927.3442
1729,241071.503633333
1730,1903771.78933333
1731,433159.659966667
1732,486525.644784981
1733,302944.0411
1734,341898.933566667
1735,642829.9025
1736,691402.905333333
1737,1916985.84303333
1738,486525.644784981
1739,309142.6845
1740,225261.458066667
1741,264019.4692
1742,486525.644784981
1743,486525.644784981
1744,215804.4196
1745,268038.032366667
1746,231320.6546
1747,387162.865766667
1748,510651.1592
1749,203092.235866667
1750,328122.274866667
1751,208889.8425
1752,665444.628466667
1753,486525.644784981
1754,111956.454433333
1755,578424.1933
1756,482638.759233333
1757,1408803.84096667
1758,350593.681633333
1759,77074.5377333333
1760,130208.3605
1761,1227093.07933333
1762,307323.540366667
1763,118362.0997
1764,296388.018066667
1765,1859672.54666667
1766,482298.241266667
1767,2779606.91306667
1768,1347410.87466667
1769,441233.7525
1770,309598.928766667
1771,108125.312966667
1772,486525.644784981
1773,486525.644784981
1774,1375762.5231
1775,222770.6956
1776,203188.1957
1777,426274.915133333
1778,412422.314466667
1779,540326.695833333
1780,816493.426633333
1781,219231.660733333
1782,247662.5994
1783,77788.3549
1784,266009.939833333
1785,161010.1932
1786,473381.594433333
1787,284588.575333333
1788,390546.1472
1789,692850.9206
1790,117905.864933333
1791,486525.644784981
1792,1076919.67393333
1793,489043.0675
1794,264103.354
1795,109206.614033333
1796,83319.8506666667
1797,168533.4678
1798,392526.6104
1799,479708.279966666
1800,486525.644784981
1801,332103.006366667
1802,132851.481833333
1803,595834.583966667
1804,262763.604566667
1805,147523.5912
1806,214533.654366667
1807,486525.644784981
1808,459739.875666667
1809,486525.644784981
1810,141402.291
1811,490645.834266667
1812,1233956.83033333
1813,486525.644784981
1814,369665.061633333
1815,443926.864966667
1816,112480.347966667
1817,486525.644784981
1818,103184.1635
1819,99337.1813666666
1820,190971.847766667
1821,246273.539966667
1822,225384.8641
1823,486525.644784981
1824,486525.644784981
1825,364741.5722
1826,518301.804966667
1827,521797.606766667
1828,529290.3655
1829,78991.2988
1830,237129.495
1831,672851.736733333
1832,436107.040733333
1833,205615.051666667
1834,404496.878866667
1835,486525.644784981
1836,155071.1217
1837,1236142.66353333
1838,405201.666
1839,1340229.96536667
1840,486525.644784981
1841,316050.340833333
1842,1257633.5229
1843,222424.770266667
1844,578827.0205
1845,506561.463566667
1846,228918.451666667
1847,566668.252633333
1848,559973.975066666
1849,333187.210466666
1850,683455.8723
1851,606709.883933334
1852,303153.247
1853,342333.720233333
1854,99554.9222
1855,368525.5102
1856,273285.488633333
1857,384817.500433333
1858,122002.9996
1859,117617.195333333
1860,486525.644784981
1861,408981.940966666
1862,100788.0106
1863,486525.644784981
1864,865427.4444
1865,485416.508466667
1866,336040.3808
1867,1021434.94356667
1868,486525.644784981
1869,631273.0365
1870,230241.999333333
1871,530508.250666667
1872,252974.059633333
1873,2855786.895
1874,484224.6875
1875,1357772.91126667
1876,504582.324066667
1877,448328.1371
1878,344690.675
1879,202962.854
1880,68570.4624666667
1881,486525.644784981
1882,722691.637833333
1883,113932.506333333
1884,86625.6027333334
1885,235732.952166667
1886,486525.644784981
1887,1032012.25263333
1888,93457.7005333334
1889,387982.435766667
1890,95715.8652333333
1891,486525.644784981
1892,297164.469566667
1893,226746.487866667
1894,380786.610733333
1895,486525.644784981
1896,486525.644784981
1897,273340.894266667
1898,412281.341366667
1899,254591.005033333
1900,72834.9013
1901,486525.644784981
1902,200413.486533333
1903,150171.388833333
1904,392986.096166667
1905,278993.329066667
1906,430504.584033333
1907,207468.360033333
1908,146547.1603
1909,134216.8917
1910,384113.818233333
1911,307992.222633333
1912,140982.9638
1913,365281.3217
1914,422229.069066667
1915,486525.644784981
1916,1979967.99663333
1917,214876.612166667
1918,486525.644784981
1919,105756.5153
1920,360304.7807
1921,1271184.40933333
1922,974224.128966667
1923,230031.8828
1924,630422.932133333
1925,234615.616733333
1926,58807.0482
1927,953783.851166666
1928,301765.043133333
1929,374966.706266667
1930,1044511.47013333
1931,521989.760266667
1932,955899.473366667
1933,334017.825666667
1934,1579684.57503333
1935,887274.682066666
1936,117788.3653
1937,486525.644784981
1938,233440.196733333
1939,656558.119533333
1940,944791.402333334
1941,486525.644784981
1942,584162.926766666
1943,216796.7912
1944,163916.3975
1945,116523.607366667
1946,486525.644784981
1947,316624.9935
1948,479012.565566667
1949,486525.644784981
1950,296334.027866667
1951,327678.5742
1952,250894.262133333
1953,107911.113366667
1954,1181618.6417
1955,156196.2364
1956,260538.191133333
1957,117496.689166667
1958,568341.712566667
1959,505220.2571
1960,150663.377633333
1961,643160.5545
1962,315748.6465
1963,384512.669666667
1964,1057643.5129
1965,359080.376966667
1966,486525.644784981
1967,392477.250333333
1968,1296552.85286667
1969,437456.858966667
1970,268500.242233333
1971,2938341.1728
1972,176420.767766667
1973,486525.644784981
1974,141766.792866667
1975,367827.522966667
1976,486525.644784981
1977,287322.073133333
1978,237593.1363
1979,506540.401933333
1980,298935.098933333
1981,437803.950666667
1982,340564.625533333
1983,273196.614433333
1984,226214.149
1985,112686.0468
1986,548493.978666667
1987,347288.473566667
1988,524378.179166667
1989,1807889.37096667
1990,404033.303766667
1991,436562.9225
1992,641464.544966667
1993,337371.9107
1994,486525.644784981
1995,210702.612366667
1996,1158937.71933333
1997,486525.644784981
1998,264699.122266667
1999,412570.069566667
2000,310929.061333333
2001,551173.1514
2002,411059.980666667
2003,726014.957133334
2004,403949.675533333
2005,490435.179266667
2006,76358.3644666667
2007,393063.6945
2008,126751.110266667
2009,481493.986466667
2010,253345.286266667
2011,146465.6615
2012,249511.797233333
2013,119776.301566667
2014,2491894.6965
2015,486525.644784981
2016,1133285.17136667
2017,994525.935033333
2018,255708.6178
2019,690355.763
2020,237871.2095
2021,360481.285866667
2022,279229.9924
2023,445003.401333333
2024,667942.086066667
2025,402870.757966667
2026,382591.762466667
2027,144075.871466667
2028,534414.8505
2029,486525.644784981
2030,417181.7278
2031,365595.536466667
2032,486525.644784981
2033,486525.644784981
2034,163734.344933333
2035,243309.2395
2036,963576.036166667
2037,486525.644784981
2038,1025356.95666667
2039,428081.556633333
2040,338150.298766667
2041,486525.644784981
2042,486525.644784981
2043,384658.109366667
2044,474481.414366667
2045,486525.644784981
2046,652949.745333333
2047,367279.7835
2048,486525.644784981
2049,147960.3878
2050,486525.644784981
2051,680293.356066666
2052,484551.501733333
2053,466654.991333333
2054,486525.644784981
2055,486525.644784981
2056,361812.050866666
2057,450800.2504
2058,600955.4736
2059,983030.2296
2060,486525.644784981
2061,223529.619733333
2062,1235357.6702
2063,511127.194766666
2064,474141.187233334
2065,553553.7045
2066,576526.568933333
2067,242600.156
2068,253813.477666667
2069,388258.692433333
2070,159048.356233333
2071,244518.9413
2072,128584.2833
2073,476309.359066667
2074,240694.792133333
2075,69711.6304333333
2076,294794.882166667
2077,469504.210533333
2078,146902.297
2079,486525.644784981
2080,83120.7164666666
2081,2536838.77913333
2082,393546.182166667
2083,1363154.50106667
2084,486525.644784981
2085,486525.644784981
2086,332111.827733333
2087,253056.143133333
2088,350004.628633333
2089,486525.644784981
2090,253187.9756
2091,639184.497833333
2092,267056.375733333
2093,428465.086433333
2094,89704.5632
2095,356686.275066667
2096,100778.002666667
2097,486525.644784981
2098,346845.220266667
2099,254801.043666667
2100,635153.579966667
2101,180696.626733333
2102,179735.023666667
2103,260258.579333333
2104,86627.6717
2105,321895.1612
2106,211993.093666667
2107,84562.0061333333
2108,439417.310266667
2109,506164.477933333
2110,340033.1926
2111,1064258.90343333
2112,313782.1485
2113,371337.757633333
2114,368901.485066667
2115,387321.922633333
2116,124522.3049
2117,311432.175133333
2118,973459.692566667
2119,502441.780266667
2120,868580.535633333
2121,486525.644784981
2122,486525.644784981
2123,75611.4372333333
2124,303800.352366667
2125,368601.936033333
2126,244157.135266666
2127,271263.7303
2128,389690.411533333
2129,128519.0293
2130,239581.958233333
2131,322670.153933333
2132,445733.3723
2133,486525.644784981
2134,318598.3303
2135,1074947.50733333
2136,388372.547433333
2137,131119.5651
2138,319980.652566667
2139,163484.183333333
2140,366997.3567
2141,906334.2517
2142,348522.3038
2143,359580.6445
2144,486525.644784981
2145,314336.7217
2146,473462.1509
2147,105287.363333333
2148,333585.717066667
2149,486525.644784981
2150,1045451.24136667
2151,328825.269133333
2152,425639.318733333
2153,375552.586866667
2154,221069.744333333
2155,89863.792
2156,263563.464
2157,486525.644784981
2158,795613.5273
2159,504055.321066667
2160,173276.592466667
2161,338233.1227
2162,394154.234466667
2163,111900.783666667
2164,658443.984333333
2165,548700.832066666
2166,98675.2025333333
2167,486525.644784981
2168,356811.020166667
2169,486525.644784981
2170,2612498.67496667
2171,130834.030833333
2172,469498.054166667
2173,264339.308033333
2174,80209.1854666666
2175,248687.938533333
2176,310494.292533333
2177,486525.644784981
2178,486525.644784981
2179,408395.754166667
2180,272778.898333333
2181,247659.047
2182,812879.569533333
2183,316074.9583
2184,242096.156166667
2185,272770.775533333
2186,486525.644784981
2187,76714.5639
2188,314517.852333333
2189,1199172.51013333
2190,253389.447666667
2191,325507.0356
2192,1574879.3537
2193,125824.901333333
2194,570007.848133333
2195,364639.3922
2196,486984.223833333
2197,85490.8214
2198,101514.851333333
2199,159212.6206
2200,410332.6875
2201,351768.2864
2202,152906.1959
2203,269242.764633333
2204,188263.882733333
2205,486525.644784981
2206,676260.534933333
2207,415937.499433333
2208,424621.3241
2209,1539522.75673333
2210,72837.8300666667
2211,329452.146833333
2212,340324.960066667
2213,486525.644784981
2214,124046.0902
2215,182853.673866667
2216,255084.646533333
2217,639035.7987
2218,486525.644784981
2219,925798.625033333
2220,486525.644784981
2221,144352.199666667
2222,949161.299666667
2223,1561123.17136667
2224,270705.928366667
2225,486525.644784981
2226,268001.144466667
2227,275352.090166667
2228,486525.644784981
2229,80027.0333
2230,442509.582433333
2231,596130.077866667
2232,504621.229633333
2233,131339.971166667
2234,363416.8251
2235,134163.9944
2236,363937.8509
2237,380697.855
2238,361416.522166667
