ID,Education,Marital_Status,Income,Kidhome,Teenhome,Parent?,Dt_Customer,Month Joined,Year Joined,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Accepted or Not,Complain,Z_CostContact,Z_Revenue,Response,Age,AgeGroup,index,Frequency,Recency,Monetary,Cluster,R,F,M,RFM_SCORE,Segment
2986,Graduation,Married,30772.0,1,1,1,12-03-2014,3,2014,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,38,31-40,121,4,89,20,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
10033,2n Cycle,Divorced,31163.0,1,0,1,13-02-2014,2,2014,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0,41,41-50,122,5,54,38,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5751,2n Cycle,Divorced,31163.0,1,0,1,13-02-2014,2,2014,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0,41,41-50,123,5,54,38,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
7411,PhD,Married,31686.0,1,1,1,05-06-2014,6,2014,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,3,11,0,50,51-60,124,6,31,17,0,4,1,1,411,411
10500,Graduation,Married,31761.0,1,0,1,05-04-2014,4,2014,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,3,11,0,30,31-40,125,9,96,98,0,1,2,2,122,122
5726,Master,Single,31788.0,1,0,1,20-03-2014,3,2014,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,3,11,0,31,31-40,126,10,15,60,0,5,2,2,522,522
3878,2n Cycle,Single,31859.0,1,0,1,27-02-2014,2,2014,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,34,31-40,127,5,3,48,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2546,2n Cycle,Single,31878.0,0,1,1,22-06-2014,6,2014,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,3,11,0,37,31-40,128,6,7,70,0,5,1,2,512,512
6678,Graduation,Together,31928.0,1,0,1,28-03-2014,3,2014,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,3,11,0,25,21-30,129,9,5,72,0,5,2,2,522,522
8933,2n Cycle,Married,32146.0,1,0,1,12-05-2014,5,2014,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,3,11,0,31,31-40,130,8,16,66,0,5,2,2,522,522
5823,PhD,Single,32303.0,0,1,1,08-03-2014,3,2014,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,3,11,0,44,41-50,131,7,63,39,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
1386,Graduation,Together,32474.0,1,1,1,11-05-2014,5,2014,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,47,41-50,132,4,0,11,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
6205,Master,Single,32557.0,1,0,1,24-02-2014,2,2014,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,0,3,11,1,47,41-50,133,9,13,80,0,5,2,2,522,522
6383,PhD,Together,32892.0,1,0,1,25-05-2014,5,2014,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0,43,41-50,134,8,78,46,0,2,2,1,221,221
10536,PhD,Together,32892.0,1,0,1,25-05-2014,5,2014,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0,43,41-50,135,8,78,46,0,2,2,1,221,221
10680,Graduation,Together,33235.0,1,0,1,05-02-2014,2,2014,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,3,11,0,28,21-30,136,7,71,70,0,2,1,2,212,212
6679,Graduation,Single,33279.0,0,0,0,12-06-2014,6,2014,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,3,11,0,48,41-50,137,4,29,16,0,4,1,1,411,411
5610,Graduation,Together,33456.0,1,1,1,21-04-2014,4,2014,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,3,11,0,49,41-50,138,6,58,36,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
1448,Master,Married,33562.0,1,2,1,25-06-2014,6,2014,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,3,11,0,51,51-60,139,9,33,51,0,4,2,1,421,421
4550,Master,Together,33564.0,0,1,1,24-06-2014,6,2014,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,3,11,0,48,41-50,140,6,51,71,0,3,1,2,312,312
92,Graduation,Alone,34176.0,1,0,1,12-05-2014,5,2014,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,3,11,0,26,21-30,141,11,12,89,0,5,2,2,522,522
3312,Graduation,Single,34176.0,1,0,1,12-05-2014,5,2014,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,3,11,0,26,21-30,142,11,12,89,0,5,2,2,522,522
1515,Master,Together,34176.0,0,1,1,22-01-2014,1,2014,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,3,11,0,39,31-40,143,5,9,28,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
4988,PhD,Married,34469.0,1,1,1,04-05-2014,5,2014,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,3,11,0,66,61-70,144,9,58,62,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
1016,PhD,Single,34554.0,0,1,1,30-03-2014,3,2014,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,55,51-60,145,7,43,55,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5824,PhD,Together,34578.0,2,1,1,11-04-2014,4,2014,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,42,41-50,146,4,1,8,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
11091,Graduation,Together,34587.0,1,1,1,16-05-2014,5,2014,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,3,11,0,61,61-70,147,6,68,22,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
5287,Graduation,Married,34961.0,1,0,1,19-06-2014,6,2014,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,3,11,0,41,41-50,148,10,77,79,0,2,2,2,222,222
1834,Master,Single,35544.0,1,0,1,08-03-2014,3,2014,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,3,11,0,36,31-40,149,6,77,67,0,2,1,2,212,212
3308,Graduation,Married,35704.0,1,1,1,03-01-2014,1,2014,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,3,11,0,62,61-70,150,9,54,94,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
9216,Graduation,Married,35788.0,1,1,1,23-01-2014,1,2014,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,43,41-50,151,7,34,44,0,4,1,1,411,411
9635,Master,Married,35876.0,0,0,0,20-04-2014,4,2014,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,3,11,0,31,31-40,152,8,13,129,0,5,2,2,522,522
6866,Master,Together,35924.0,1,1,1,23-03-2014,3,2014,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,45,41-50,153,5,56,34,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5654,Graduation,Married,36026.0,2,1,1,16-03-2014,3,2014,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,42,41-50,154,7,34,61,0,4,1,2,412,412
2724,Master,Single,36143.0,1,0,1,30-03-2014,3,2014,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,3,11,0,33,31-40,155,4,33,19,0,4,1,1,411,411
2952,Master,Single,36273.0,1,0,1,16-04-2014,4,2014,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,3,11,0,37,31-40,156,8,80,76,0,1,2,2,122,122
10839,Graduation,Together,36283.0,1,1,1,14-04-2014,4,2014,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,3,11,0,38,31-40,157,6,42,29,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
7943,PhD,Married,36663.0,1,0,1,25-04-2014,4,2014,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,3,11,0,39,31-40,158,6,40,35,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
8749,Graduation,Together,37235.0,1,0,1,01-02-2014,2,2014,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,3,11,0,30,31-40,159,5,68,61,0,2,1,2,212,212
10613,PhD,Together,37334.0,1,1,1,26-02-2014,2,2014,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,3,11,0,56,51-60,160,11,44,62,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
6211,PhD,Together,37395.0,1,0,1,02-05-2014,5,2014,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0,38,31-40,161,5,47,39,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5929,PhD,Married,37401.0,1,0,1,06-05-2014,5,2014,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,41,41-50,162,7,14,48,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
10795,PhD,Married,37401.0,1,0,1,06-05-2014,5,2014,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,41,41-50,163,7,14,48,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2534,Graduation,Married,37716.0,0,1,1,21-04-2014,4,2014,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,3,11,0,61,61-70,164,10,4,188,0,5,2,2,522,522
6983,Master,Divorced,38054.0,1,1,1,01-05-2014,5,2014,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,64,61-70,165,7,24,45,0,4,1,1,411,411
5313,Master,Married,38196.0,1,1,1,18-04-2014,4,2014,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,3,11,0,43,41-50,166,9,20,44,0,4,2,1,421,421
5939,Graduation,Together,38232.0,1,1,1,17-01-2014,1,2014,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,3,11,0,43,41-50,167,11,84,122,0,1,2,2,122,122
10492,Graduation,Together,38285.0,2,1,1,24-06-2014,6,2014,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,3,11,0,55,51-60,168,4,96,10,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
1381,PhD,Single,38513.0,1,0,1,28-01-2014,1,2014,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,0,3,11,1,32,31-40,169,17,20,324,0,4,3,3,433,433
5247,PhD,Married,38725.0,1,1,1,10-05-2014,5,2014,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,3,11,0,59,51-60,170,7,52,45,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
8418,2n Cycle,Single,38741.0,1,1,1,30-03-2014,3,2014,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,56,51-60,171,7,60,61,0,2,1,2,212,212
6488,PhD,Married,38829.0,0,1,1,06-04-2014,4,2014,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,3,11,0,55,51-60,172,8,86,99,0,1,2,2,122,122
10854,PhD,Married,38853.0,1,1,1,23-05-2014,5,2014,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,3,11,0,44,41-50,173,7,90,45,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
10146,PhD,Together,38887.0,1,0,1,02-03-2014,3,2014,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,42,41-50,174,5,17,42,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
1833,PhD,Single,39190.0,1,0,1,26-04-2014,4,2014,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,3,11,0,40,41-50,175,9,91,133,0,1,2,2,122,122
5756,Graduation,Together,39453.0,1,0,1,03-04-2014,4,2014,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,31,31-40,176,7,64,55,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
4279,2n Cycle,Single,39548.0,1,1,1,31-03-2014,3,2014,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,3,11,0,51,51-60,177,7,87,54,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
8663,Graduation,Divorced,39996.0,1,1,1,22-05-2014,5,2014,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,3,11,0,40,41-50,178,4,85,15,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
1100,Master,Together,41275.0,1,2,1,24-03-2014,3,2014,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,3,11,0,54,51-60,179,11,33,61,0,4,2,2,422,422
1584,Graduation,Married,41443.0,1,0,1,01-04-2014,4,2014,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,3,11,0,37,31-40,180,20,79,482,0,2,4,3,243,243
916,PhD,Single,41644.0,1,1,1,09-05-2014,5,2014,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,3,11,0,42,41-50,181,6,67,31,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
8726,2n Cycle,Divorced,41713.0,1,1,1,29-04-2014,4,2014,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,3,11,0,50,51-60,182,13,57,174,0,3,3,2,332,332
1307,Graduation,Divorced,41986.0,0,1,1,09-02-2014,2,2014,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,3,11,0,36,31-40,183,10,15,63,0,5,2,2,522,522
11178,Master,Single,42394.0,1,0,1,23-03-2014,3,2014,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,3,11,0,42,41-50,184,5,69,32,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
738,2n Cycle,Single,42395.0,1,1,1,04-04-2014,4,2014,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,3,11,0,33,31-40,185,12,35,182,0,4,3,2,432,432
8595,Graduation,Widow,42429.0,0,1,1,11-02-2014,2,2014,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,3,11,0,41,41-50,186,7,99,67,0,1,1,2,112,112
7232,Graduation,Widow,42429.0,0,1,1,11-02-2014,2,2014,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,3,11,0,41,41-50,187,7,99,67,0,1,1,2,112,112
5283,PhD,Single,42473.0,1,1,1,17-02-2014,2,2014,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,3,11,0,38,31-40,188,10,72,144,0,2,2,2,222,222
574,Graduation,Married,42523.0,0,0,0,23-04-2014,4,2014,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,3,11,0,50,51-60,189,7,96,125,0,1,1,2,112,112
3266,Graduation,Married,42523.0,0,0,0,23-04-2014,4,2014,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,3,11,0,50,51-60,190,7,96,125,0,1,1,2,112,112
5961,Graduation,Married,42693.0,1,0,1,07-06-2014,6,2014,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,36,31-40,191,5,29,57,0,4,1,2,412,412
7628,2n Cycle,Married,43050.0,1,0,1,18-03-2014,3,2014,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,3,11,0,41,41-50,192,8,10,76,0,5,2,2,522,522
361,Master,Married,43142.0,1,1,1,18-02-2014,2,2014,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,45,41-50,193,4,84,20,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
2639,Graduation,Single,43602.0,1,1,1,10-01-2014,1,2014,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,3,11,0,48,41-50,194,9,45,68,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
8962,Master,Married,44319.0,1,1,1,17-04-2014,4,2014,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,3,11,0,39,31-40,195,7,18,37,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
10699,Graduation,Married,44322.0,1,0,1,16-06-2014,6,2014,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,3,11,0,29,21-30,196,8,30,92,0,4,2,2,422,422
6355,Graduation,Married,44359.0,1,1,1,17-06-2014,6,2014,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,3,11,0,36,31-40,197,9,19,45,0,5,2,1,521,521
4252,Graduation,Married,44375.0,0,1,1,23-03-2014,3,2014,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,3,11,0,49,41-50,198,12,73,301,0,2,3,3,233,233
3722,Graduation,Single,44503.0,1,1,1,16-04-2014,4,2014,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,42,41-50,199,7,83,48,0,1,1,1,111,"VIP Customers - Highly valuable, frequent, and big spenders"
807,Master,Together,44602.0,1,1,1,15-02-2014,2,2014,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,3,11,0,45,41-50,200,17,35,292,0,4,3,3,433,433
868,Graduation,Married,44794.0,0,1,1,08-06-2014,6,2014,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,3,11,0,48,41-50,201,6,99,65,0,1,1,2,112,112
7212,Graduation,Married,44794.0,0,1,1,08-06-2014,6,2014,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,3,11,0,48,41-50,202,6,99,65,0,1,1,2,112,112
1991,Graduation,Together,44931.0,0,1,1,18-01-2014,1,2014,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,3,11,0,47,41-50,203,7,0,96,0,5,1,2,512,512
1463,Graduation,Single,45160.0,1,1,1,29-03-2014,3,2014,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,56,51-60,204,4,9,21,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
2130,Graduation,Together,45203.0,2,0,1,23-03-2014,3,2014,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,0,3,11,1,32,31-40,205,8,4,147,0,5,2,2,522,522
5231,2n Cycle,Married,45894.0,0,2,1,27-02-2014,2,2014,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,3,11,0,40,41-50,206,5,15,51,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
5223,Master,Together,45903.0,0,1,1,23-04-2014,4,2014,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,3,11,0,48,41-50,207,8,80,66,0,1,2,2,122,122
9485,PhD,Married,45921.0,0,0,0,10-03-2014,3,2014,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,3,11,0,28,21-30,208,10,23,199,0,4,2,3,423,423
2174,Graduation,Single,46344.0,1,1,1,08-03-2014,3,2014,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,3,11,0,60,61-70,209,6,38,27,0,4,1,1,411,411
10812,PhD,Married,46377.0,1,0,1,01-03-2014,3,2014,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,3,11,0,36,31-40,210,7,89,90,0,1,1,2,112,112
10420,Master,Divorced,46390.0,0,1,1,05-05-2014,5,2014,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,3,11,0,59,51-60,211,10,56,222,0,3,2,3,323,323
8605,PhD,Together,46910.0,1,1,1,23-03-2014,3,2014,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,50,51-60,212,7,36,68,0,4,1,2,412,412
1010,Graduation,Together,46931.0,2,1,1,24-04-2014,4,2014,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,3,11,0,37,31-40,213,7,94,78,0,1,1,2,112,112
8275,PhD,Divorced,47025.0,1,1,1,09-02-2014,2,2014,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,11,0,49,41-50,214,4,6,20,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
1857,Graduation,Single,47139.0,1,1,1,06-03-2014,3,2014,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,0,3,11,1,62,61-70,215,7,2,83,0,5,1,2,512,512
6534,Graduation,Together,47889.0,1,0,1,04-01-2014,1,2014,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,3,11,0,40,41-50,216,6,94,67,0,1,1,2,112,112
194,Graduation,Married,48006.0,1,1,1,09-06-2014,6,2014,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,3,11,0,49,41-50,217,5,55,41,0,3,1,1,311,"Potential Promising Customers - Moderate recency, frequent, and low spenders"
5866,Graduation,Together,48186.0,1,0,1,20-03-2014,3,2014,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,3,11,0,40,41-50,218,12,39,219,0,4,3,3,433,433
4954,Graduation,Married,48195.0,1,1,1,21-01-2014,1,2014,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,3,11,0,58,51-60,219,17,53,265,0,3,3,3,333,333
1158,Graduation,Divorced,48877.0,0,1,1,05-01-2014,1,2014,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,3,11,0,48,41-50,220,8,27,144,0,4,2,2,422,422
2811,PhD,Single,48918.0,1,1,1,12-04-2014,4,2014,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,3,11,0,51,51-60,221,7,21,62,0,4,1,2,412,412
9150,PhD,Single,48918.0,1,1,1,12-04-2014,4,2014,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,3,11,0,51,51-60,222,7,21,62,0,4,1,2,412,412
5723,PhD,Together,49187.0,0,1,1,11-01-2014,1,2014,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,3,11,0,38,31-40,223,8,63,116,0,2,2,2,222,222
4050,Master,Married,49605.0,0,0,0,21-06-2014,6,2014,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,3,11,0,48,41-50,224,8,65,127,0,2,2,2,222,222
4796,Graduation,Divorced,49638.0,0,1,1,19-04-2014,4,2014,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,3,11,0,62,61-70,225,5,71,39,0,2,1,1,211,Medium Value Customers - Moderately valuable with high recency
7613,2n Cycle,Together,49669.0,1,0,1,24-05-2014,5,2014,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,3,11,0,40,41-50,226,14,97,326,0,1,3,3,133,133
10855,Master,Single,50014.0,1,0,1,22-01-2014,1,2014,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,3,11,0,46,41-50,227,15,9,396,0,5,3,3,533,"Potential High Value Customers - Moderate recency, frequent, and high spenders"
5633,Graduation,Married,50183.0,1,1,1,25-06-2014,6,2014,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,3,11,0,34,31-40,228,17,47,231,0,3,3,3,333,333
7540,Graduation,Married,50300.0,0,1,1,25-05-2014,5,2014,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,3,11,0,62,61-70,229,13,52,270,0,3,3,3,333,333
713,Master,Married,50353.0,0,0,0,08-06-2014,6,2014,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,3,11,0,37,31-40,230,15,72,442,0,2,3,3,233,233
1349,Graduation,Married,50447.0,2,0,1,21-04-2014,4,2014,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,3,11,0,44,41-50,231,8,4,148,0,5,2,2,522,522
8594,PhD,Widow,50520.0,0,1,1,28-01-2014,1,2014,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,3,11,0,56,51-60,232,9,25,135,0,4,2,2,422,422
4725,PhD,Together,50616.0,0,1,1,13-04-2014,4,2014,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,3,11,0,64,61-70,233,7,71,67,0,2,2,2,222,222
5180,PhD,Divorced,50616.0,0,1,1,18-04-2014,4,2014,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,3,11,0,46,41-50,234,10,56,149,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
6271,PhD,Married,50870.0,0,1,1,19-06-2014,6,2014,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,3,11,0,62,61-70,235,6,13,63,0,5,1,2,512,512
8017,2n Cycle,Married,51111.0,1,1,1,19-06-2014,6,2014,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,3,11,0,33,31-40,236,7,83,55,0,1,2,1,121,121
8159,Graduation,Married,51287.0,1,1,1,01-04-2014,4,2014,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,3,11,0,46,41-50,237,11,10,182,0,5,2,2,522,522
10341,Graduation,Together,51315.0,0,0,0,23-02-2014,2,2014,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,3,11,0,66,61-70,238,10,45,222,0,3,2,3,323,323
7698,PhD,Married,51650.0,0,1,1,11-05-2014,5,2014,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,3,11,0,38,31-40,239,10,81,191,0,1,2,2,122,122
2853,Graduation,Single,51766.0,1,0,1,11-03-2014,3,2014,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,3,11,0,34,31-40,240,12,74,275,0,2,3,3,233,233
4184,PhD,Together,52157.0,0,1,1,07-06-2014,6,2014,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,3,11,0,64,61-70,241,12,48,265,0,3,3,3,333,333
7264,2n Cycle,Single,52195.0,2,1,1,12-05-2014,5,2014,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,11,0,36,31-40,242,4,2,17,0,5,1,1,511,"New Customers - Low recency, frequent, and low spenders"
1131,PhD,Single,52569.0,0,1,1,05-04-2014,4,2014,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,3,11,0,47,41-50,243,7,54,95,0,3,2,2,322,"Frequent but Low Value Customers - High recency, frequent, but low spenders"
3635,PhD,Single,52597.0,0,1,1,07-05-2014,5,2014,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,3,11,0,52,51-60,244,20,69,578,2,2,4,3,243,243
